cid,substituent,canonical_smiles,DV_C,DV_n
117619374,NHCOOEt ,CNC(=O)C1C=CC=CC1C=O,0.71473389000014,-3.0
117620459,COC(Me)3,CCC1=CC(=C(C=C1)OC)C=C,5.672062889999733,7.6
117620776,CH=NNHCOC6H5,C1CC(=O)NC2=C1C=CC=C2C3=CC=NC=C3,4.228789889999753,4.3
117622312,NHCOOEt ,C1COC2=C(C1O)C=CC(=C2)N,0.71473389000014,-3.0
117622315,NHCOCH(Me)2,CCC=CC1=C(C=C(N1)C=O)C,1.404994889999646,-1.8
117623462,NHCONHEt ,C1C(NC(N1)O)C2=CC=CC=C2,-1.9208081100004053,-5.8
117623771,C(OMe)3,CC(C)C1=C(C=CO1)C2OCCO2,-0.0382781100003343,0.3
117623840,NHCSNHEt ,CC1=CC(=CC=C1)N=C(CS)N,0.6519828900002863,-1.8
117624114,C(OMe)3,CC(C)C=CCC1CC(=O)OC1=O,-0.0382781100003343,0.3
117624130,C(OMe)3,COC(=C)C(=C)C1(CC1)C(=O)OC,-0.0382781100003343,0.3
117625423,N(COMe)2,CC1=CN=C(C=C1)C=C(C)C(=O)O,9.562624889999585,9.0
117626344,NHCOCH(Me)2,C1CC2=C(CN(CC2)C=O)C=C1,1.404994889999646,-1.8
117627341,CH=CHNO2,CC1=C(C(=O)C1=O)NCC#C,16.40248388999925,17.8
117627418,N=CHC6H4-4-OMe ,CC1=C(C(=CC=C1)C(=O)C)C2=CC=CC=N2,-1.98355911000026,-3.8
117627701,COOEt ,CC1=CC=C(C=C1)CC(=O)O,5.35830788999935,7.5
117628013,C(OMe)3,C1CCC2(CC1)COC=C2C(=O)O,-0.0382781100003343,0.3
117628922,CH2C(OH)(Me)2,CCCC(C=C)C1=CC=CO1,-3.2385791100006784,-3.7
117628928,CH2CH(OH)Me ,CCC(C=C)C1=CC=CO1,1.2167418900000848,0.3
117629482,NO2 ,[H+].C1=CC(=CN=C1)C(=O)[O-],19.91653988999997,21.2
117630590,NHNO2,C1=CN(C=C1C=N)C(=O)O,12.825676889999782,11.0
117631742,N(COMe)2,C1C(C(C2=CC=CC=C21)N)C(=O)O,9.562624889999585,9.0
117633517,N=NNMe2,C1=CC=C(C=C1)N(CN)C=N,-4.368097110000275,-5.6
117633589,CH=CHCOOEt ,CCC(=C)C1=CC2=C(C=C1)OCO2,4.668046889999844,4.9
117634013,CONHC6H5,C1C=CN=CC1C2=CC3=C(C=C2)OC=C3,8.621359889999548,9.3
117634015,C6H4-3Cl,C1C2C3=C(C4C2=C1C4)C(=CC=C3)Cl,4.166038889999899,3.6
117634456,CH2CH(OH)Me ,CC=CCCC1=CC=CO1,1.2167418900000848,0.3
117634682,NHCOO(CH2)3CH3,CCC1=CN(C(=O)C(=C1C(=O)C)C)C,0.5264808899994641,-3.2
117634936,CH2CONH2,C=C(C1=CC=CC=C1)NO,7.491841889999951,6.7
117635223,COCHMe2 ,CCC(=C=C=C=C=C)COC,6.801580889999331,8.9
117635325,NHCONH2,C1C2C1C3=C(C=NN3)OC2,0.0872238899993731,-3.7
117635478,CH2C(OH)(Me)2,CC(C)C=CC1=CCOC1=C,-3.2385791100006784,-3.7
117635551,COC(Me)3,CCC=CC1=CC=CC=C1CO,5.672062889999733,7.6
117635626,N=NNMe2,C1=CC(=CN=C1)CCC=NN,-4.368097110000275,-5.6
117636132,COC(Me)3,CC1CC1C2=CC=C(C=C2)OC,5.672062889999733,7.6
117636288,N(COMe)2,C1C(CO1)C(=O)NC2=CC=CC=C2,9.562624889999585,9.0
117636374,CSNHMe,CCC1=CC2=C(S1)NC=C2,6.487825890000061,7.0
117637118,NH(CH2)3CH3,CC1C2=CC=CCC2CCN1,-5.685868110000548,-11.6
117637635,NHNH2 ,C1C=CC=C2C1(N2)N,-5.874121110000109,-11.2
117638068,CH(OH)Me ,CC=CC1=CCOC1=C,3.4130268899994247,1.0
117638362,CH2C(OH)(Me)2,COC12CC=C3C(C1)CC3C2,-3.2385791100006784,-3.7
117638424,CH=NNHCOC6H5,C=CC(=CC(=C)N1C=NC2=CC=CC=C21)C=O,4.228789889999753,4.3
117638824,NHCONHEt ,C=CN(C=C)C(=O)N(C=C)C=C,-1.9208081100004053,-5.8
117639789,NH(CH2)3CH3,CC(C)C=C(C)C1=CC=CN1,-5.685868110000548,-11.6
117640438,NH(CH2)3CH3,C#CCCCC1=NCCCC1,-5.685868110000548,-11.6
117640481,CH2NMe2,C#CCCCC1=NCCC1,-2.109061109999967,-2.6
117640482,NH(CH2)3CH3,C#CCCCCC1=NCCC1,-5.685868110000548,-11.6
117643633,COOCH(C6H5)2,COC1=CC2=C(C=C1)C=CC3=C(C4=CC=CC=C4C=C32)OC,6.063001619999201,8.032127999999116
117646001,CONH2,C1CC2=CNC(=O)C=C21,7.05258488999986,8.1
117646055,NHCSNH2,CC=CC1=C(SC=N1)C=N,4.354291889999461,1.0
117646087,CH2NMe2,CC=CC=CC(=N)C=CC,-2.109061109999967,-2.6
117646622,COC6H5,C1=CC=C2C(=C1)C3C=CC=CC3C2=O,6.613327889999769,8.4
117646716,N=CHC6H4-4-OMe ,CC1=CC=C(C=C1)C2=NC3=C(O2)CCC=C3,-1.98355911000026,-3.8
117646753,CH=CHCOOEt ,CC1=CC2=C(CC1O)C(=CC=C2)O,4.668046889999844,4.9
117646848,(CH2)4NMe2,CCCC=CCN(C)C(=C)C#CC,-1.418800110000461,-2.4
117647834,NHNH2 ,CN1C2C13C24C3N4C,-5.874121110000109,-11.2
117649611,NHNO2,CC(C#C)C1=NNC(=O)O1,12.825676889999782,11.0
117650067,COC(Me)3,CC1=CC2=C(COC2(C)C)C=C1,5.672062889999733,7.6
117650082,NHCOO(CH2)3CH3,CC1=CC(=C(C=C1)CCC(=O)N)OC,0.5264808899994641,-3.2
117650134,NHCOOEt ,CC1=C(C=CC(=N1)C(=O)C)OC,0.71473389000014,-3.0
117650997,NHCONH2,CC(C)(C#N)C1=NOC=C1,0.0872238899993731,-3.7
117651448,N(Me)COCF3,C1CC1C2=C(C=C(C=N2)O)C(F)(F)F,12.613578509999115,12.304216079999904
117651871,CH2NHCOMe,CCC1=CC(=NC=C1)CC=O,3.852283889999516,2.5
117652021,NHCOCH(Me)2,CC(C)C1=CC(=NC=C1)CC=O,1.404994889999646,-1.8
117652109,CH2CH(OH)Me ,CC1=CC2(CC2)OC13CC3,1.2167418900000848,0.3
117654511,NHCOOMe ,CC1=C(C=NO1)C(C)(C#C)O,1.3422438899997922,-2.4
117655353,CH=NNHCOC6H5,C1=CC=C(C=C1)C=C(C2=CN=CC=C2)C(=O)N,4.228789889999753,4.3
117655354,CH=NNHCOC6H5,C1=CC=C(C=C1)C(=CC2=CN=CC=C2)C(=O)N,4.228789889999753,4.3
117655389,NHCOC6H4-4OMe,C1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)CN,-0.1637801100000418,-3.4
117656055,NH(CH2)3CH3,CC1CNC2CCC=CC2=C1,-5.685868110000548,-11.6
117656059,CH2NMe2,CC1CCC2C=CNC2=C1,-2.109061109999967,-2.6
117656060,NH(CH2)3CH3,CC1C=CC=C2C1CCNC2,-5.685868110000548,-11.6
117656109,COCHMe2 ,C=CC=CC=C1CC=COC1,6.801580889999331,8.9
117656349,N=NCF3 ,CC1=CN(N=C1C(F)(F)F)C#C,16.778989889999487,19.3
117656580,CH2CN ,C=C1C2CC1C2=CC#N,7.868347890000188,6.7
117656645,NH(CH2)3CH3,CC=CC=NC(=C)C(=CC)C,-5.685868110000548,-11.6
117659403,CH(OH)Me ,C1CC2(C=C1)C=CCO2,3.4130268899994247,1.0
117659404,CH2CH(OH)Me ,C1CC2(C=CCO2)C3C1C3,1.2167418900000848,0.3
117659413,NHCONH2,CC1=CN(C(=O)C=C1)C=N,0.0872238899993731,-3.7
117660452,OCF3,COC1=CC(=C(C(=C1)F)F)F,12.009913889999453,8.3
117660459,CF3 ,CC1=CC(=C(C(=C1)F)F)F,13.64143989000011,13.7
117660465,OCF3,COC1=CC(=C(C(=C1)F)F)F,12.009913889999453,8.3
117661008,CH=CHCOOEt ,CC(=C)C(=C)OC1=CC=CC=C1O,4.668046889999844,4.9
117661450,CH2NMe2,CC=CC1=C(CCC1)C=N,-2.109061109999967,-2.6
117661749,CH=NNHCOC6H5,C1=CN(C=C1)C2=C(C(=CC=C2)N3C=CC=C3)O,4.228789889999753,4.3
117662257,NHCONHEt ,CC1=CNC2=C1C(=O)N(CC2)C,-1.9208081100004053,-5.8
117662280,N=NNMe2,CC=NC1=C(C=NC=C1)NC,-4.368097110000275,-5.6
117663266,CH2NHCOMe,CC1COC2=C1C=C(C=C2)N,3.852283889999516,2.5
117664935,NHCONHEt ,COC1=CC=C(C=C1)C=CNN,-1.9208081100004053,-5.8
117665063,CH2CH(OH)Me ,CC1(C=CC=CC1C=C)O,1.2167418900000848,0.3
117665160,OCF2CHF2,CC1=CC(=CC(=C1C(F)(F)F)F)O,11.9471628899996,10.1
117665382,O(CH2)4CH3,CC12CCCC=C1C(=O)CCC2,-1.3560491100006071,-6.2
117666031,NHCOCH(Me)2,CC1=C(C(=C(C=C1)CC=O)N)C,1.404994889999646,-1.8
117669879,NHCOOMe ,CC1=CC2=C(C=C1)C(NO2)O,1.3422438899997922,-2.4
117669919,NHCSNH2,CC(=N)C1=CSC(=N1)C=C,4.354291889999461,1.0
117670763,CH=CHCOC6H5,CC1=C2C(=CC=C1)C=C(C3=CC=CC=C32)O,7.491841889999951,8.4
117671372,NHCOC6H4-4OMe,CC(C)N1C2=CC=CC=C2C3=C1C(=O)CC3=O,-0.1637801100000418,-3.4
117671758,N=CCl2,C=C(C1=C(N=CC=C1)Cl)Cl,7.680094889999512,5.9
117672568,P(O)Me2,CC=CC1=C(POC=C1)C,6.927082890000152,7.8
117672618,5-chloro- 1-tetrazolyl,C1=CN(C=C1)C2=NC(=NC=N2)Cl,19.17545057999949,18.61508414999976
117673598,CH2NH2,CC(=CC1CC1)C#N,-2.9875751100001486,-3.5
117674263,(CH2)4NMe2,CCC(C)CC1=CC=C(C=C1)NC,-1.418800110000461,-2.4
117676747,NHEt ,C1CNCCC12CC#C2,-5.497615109999872,-11.4
117678181,NHCONHEt ,C1CC1C2=C3CNCCC3=NO2,-1.9208081100004053,-5.8
117679277,N=NNMe2,C1CNC1NC2=CC=CC=N2,-4.368097110000275,-5.6
117679337,N=NNMe2,C1CN(C1)C2=CC(=NC=C2)N,-4.368097110000275,-5.6
117679768,NHSO2Me,CC1=C(SC=C1N)C(=O)OC,9.31162089000017,6.2
117680075,C6H4-3NO2,C1=CC2=C3C(=C1)C(NC(=O)C3=CC=C2)O,8.49585788999984,8.1
117680188,N=NC6H5,C1C2=C3C(=CC=C(C3=CC=C2)N)C=N1,7.05258488999986,6.1
117680290,CH=NC6H5,C1=CC2=CC=CC3=CNC=CC23C=C1,7.491841889999951,9.0
117680291,CH=NC6H5,C1C=CC=C2C13C=CN=CC3=CC=C2,7.491841889999951,9.0
117680292,CH=NC6H5,C1C=NC=C2C13C=CC=CC3=CC=C2,7.491841889999951,9.0
117680738,NHCSNH2,CSC1=C(C=CC=N1)N=C,4.354291889999461,1.0
117681184,COOEt ,CC=C1C=CC(=O)OC1=CC,5.35830788999935,7.5
117681675,CH2SO2CF3 ,C1=CC(=C(C=C1S)OC(F)(F)F)CO,12.323668889999835,12.5
117681716,CH2CONH2,CNOCC1=CC=CC#C1,7.491841889999951,6.7
117681718,COOEt ,COCOCC1=CC=CC#C1,5.35830788999935,7.5
117681898,PMe2,C1CC2=CC=CCP2C1,4.981801890000227,0.7
117681910,NHNH2 ,C=C1C=CC=CN1N,-5.874121110000109,-11.2
117682225,C(OMe)3,CCC(C1=CC(=C(C=C1C)O)O)O,-0.0382781100003343,0.3
117682848,NHC6H5,C=NCC1=CC=CC2=CC=CC=C21,0.0244728899995193,-4.8
117682932,CH=CHNO2,CC(=O)C1=C(C=CN=C1)C=O,16.40248388999925,17.8
117683574,NHCOO(CH2)3CH3,CC(C)C1=C(C=C(C=C1)C=NO)OC,0.5264808899994641,-3.2
117684294,C(OMe)3,CC1C(OC(=O)O1)C=CC=C(C)C,-0.0382781100003343,0.3
117685011,CH(OH)Me ,CC#CC1C2C1COC2,3.4130268899994247,1.0
117685012,CH2CH(OH)Me ,CC#CC1CC2(C1)COC2,1.2167418900000848,0.3
117685085,CH(OH)Me ,CC#CC1C2C1COC2,3.4130268899994247,1.0
117685638,SO2Et,CC1=C(C=C(S1)C(=O)C)OC,15.272965889999652,16.1
117686373,NHCOOEt ,CC1=C(C=C(C=C1)C=NO)OC,0.71473389000014,-3.0
117686442,CH2NH2,CC1C(=C)C=CC=N1,-2.9875751100001486,-3.5
117686512,N(COMe)2,CC1=CC(=C(C(=C1)O)CC=C)N=O,9.562624889999585,9.0
117688937,COCHMe2 ,CC=C(C1=CC=CO1)C(=C)C,6.801580889999331,8.9
117688994,COC(Me)3,CC1CCCOC2=CC=CC=C12,5.672062889999733,7.6
117690873,CH2OH,C1C=CC2C1C2C=O,-2.736571110000734,-3.8
117691237,SO2NMe2 ,CC1=CC=C(C=C1)CNOOS,13.64143989000011,14.5
117691694,NH(CH2)3CH3,CC1=CC=CCC1C(=CN)C,-5.685868110000548,-11.6
117691873,CH=CHCOOEt ,C=CCCC1=CC=C(C=C1)OC=O,4.668046889999844,4.9
117691878,NHOH ,C1=CC(C1C=N)C=O,-0.4775351100004253,-5.1
117692243,O(CH2)4CH3,CC12CCCC(=O)C1CC=CC2,-1.3560491100006071,-6.2
117692247,O(CH2)4CH3,CC12CCCC(=O)C13CC3CC2,-1.3560491100006071,-6.2
117692357,NHCOOMe ,CC(=O)C(=NC)C1=CC=CO1,1.3422438899997922,-2.4
117692372,N=NNMe2,CC(=CC=CC1N=CN=N1)C,-4.368097110000275,-5.6
117692535,O(CH2)4CH3,CC1=C(C(=O)CC=C1)C(C)(C)C,-1.3560491100006071,-6.2
117693768,COC(Me)3,CC1=C(C=CC(=C1)O)C2CCC2,5.672062889999733,7.6
117694623,(CH2)4NMe2,CC(C)C(C1=CC=CC=C1)C(C)N,-1.418800110000461,-2.4
117694663,NHCOCH(Me)2,COCC1CC1C2=CC=CC=N2,1.404994889999646,-1.8
117694925,NHCSNHEt ,CCC1=C(C(=NS1)C(C)C)C#N,0.6519828900002863,-1.8
117694930,COC(Me)3,CC1CC2=C(C1)C=C(C=C2)OC,5.672062889999733,7.6
117695562,N=NNMe2,CC1=CC=CC=NN(N=C1)C,-4.368097110000275,-5.6
117695764,CH2C(OH)(Me)2,CC(C1=CC=CCC1)C(=O)C,-3.2385791100006784,-3.7
117695774,COOEt ,CC=CC1=C(C(=O)OC1)C=C,5.35830788999935,7.5
117696650,NHCOO(CH2)3CH3,CCNC(=O)C(C)C1=CC=C(C=C1)O,0.5264808899994641,-3.2
117696858,C(Me)(NO2)2,COC(=O)N(C1=CC=CC=C1)[N+](=O)[O-],15.335716889999505,16.5
117697317,(CH2)4NMe2,CCC1=CC(=CC=C1)NC(C)(C)C,-1.418800110000461,-2.4
117697974,NHCOOEt ,CCCC1=NC=CC(=C1O)C=O,0.71473389000014,-3.0
117698121,NHCOOMe ,CCC1=NC=CC(=C1O)C=O,1.3422438899997922,-2.4
117698413,NHCOC6H4-4OMe,CCC1=CC(=C(C(=N1)C2=CC=CC=C2)O)C=O,-0.1637801100000418,-3.4
117698663,CH=NNHCONHNH2,C1=CC=C(C=C1)C2=NN=C(O2)N.N,4.542544890000136,3.8
117698695,NHNO2,C1N=CC=C(C=N1)C(=O)O,12.825676889999782,11.0
117700615,NHCOCH(Me)2,CC(=C)C(=O)C1=CC=CCN1C,1.404994889999646,-1.8
117701055,NHCOOEt ,CC(C)C(=O)C1=NC=C(C=C1)O,0.71473389000014,-3.0
117702362,5-pyrimidinyl,C1C=CC=C2C1=C3C=NNC3=C2,8.758784579999249,8.291289629999113
117702463,NH(CH2)3CH3,C#CNC12CCCC(C1)CC2,-5.685868110000548,-11.6
117702547,NH(CH2)3CH3,C#CNC12CCCC(C1)CC2,-5.685868110000548,-11.6
117702577,NHCOO(CH2)3CH3,C#CC12CCCC(C1)(CC2)NC(=O)O,0.5264808899994641,-3.2
117702873,CH=NNHCONHNH2,CC1=NN=C2N1C=C(C=C2OC)N,4.542544890000136,3.8
117705001,CH=NNHCOC6H5,CC(=O)N=NC1=CC=CC(=C1)C2=CC=CC=C2,4.228789889999753,4.3
117705252,N=NNMe2,CC1=CCNC2=C1C=CN2N,-4.368097110000275,-5.6
117705332,NHCOO(CH2)3CH3,CC(C)(CO)OC1=CN=C(C=C1)C=C,0.5264808899994641,-3.2
117706181,2-furyl,CC1=C(C=C(C=C1)C=O)C#C,1.452685649999624,0.1832329199999742
117707023,CH=CHCOOEt ,CC1=CC(=CC2=C1CCC2)C(=O)O,4.668046889999844,4.9
117707235,NHCOC6H4-4OMe,CNC1=CC=C(C2=CC=CC=C21)OC(=O)C=C,-0.1637801100000418,-3.4
117707386,N=C(Me)NHC6H5,CC1=CC=NCC2=C(C=CC=N2)C=CC1=C,-3.5523341099999475,-6.6
117708744,N(COMe)2,CC1=CC2=C(N1)C=CC(=C2)OOC,9.562624889999585,9.0
117708853,NHSO2Me,CC(=O)OCCC1=CSC=N1,9.31162089000017,6.2
117708854,SO2NMe2 ,CC1=NC(=CS1)CCOC(=O)C,13.64143989000011,14.5
117710300,(CH2)4NMe2,CCC1C=CC=C(CCC(=C1)C)N,-1.418800110000461,-2.4
117712294,COC(Me)3,CCC1=CC2=C(C=C1)C(CC2)O,5.672062889999733,7.6
117712414,(CH2)4NMe2,CCC1=C(C=CC(=C1CCN)C)C,-1.418800110000461,-2.4
117713111,N=NNMe2,CC=NC1=C(C=CN=C1)NC,-4.368097110000275,-5.6
117713137,COCHMe2 ,CC1=CC=CC=C1C(=CO)C,6.801580889999331,8.9
117713204,N(COMe)2,CC(=C)C1=CC=C(C=C1)C(=O)ON,9.562624889999585,9.0
117713298,N=NNMe2,CCC1=CC=C(C=C1)N=NN,-4.368097110000275,-5.6
117713417,NH(CH2)3CH3,C=C1CC2(CCC2)CC(=C1)N,-5.685868110000548,-11.6
117713685,SCH2CH=CH2 ,CC1=CC2=CCCC=C2S1,7.115335889999714,4.8
117713728,NHEt ,CC=C1CN=CC(=C1)C,-5.497615109999872,-11.4
117714185,COCHMe2 ,CC(C1CO1)C2=CC=CC=C2,6.801580889999331,8.9
117714674,NH(CH2)3CH3,C#CC12CCCC(C1)(CC2)N,-5.685868110000548,-11.6
117715195,(CH2)4NMe2,CC(C)(C)CC1=CN(C=C1)C2CC2,-1.418800110000461,-2.4
117715463,NHCONHEt ,CCON=CC1=CN=C(C=C1)C,-1.9208081100004053,-5.8
117715868,N(Me)SO2CF3,CC1=CC(=C(C=C1)S(=O)(=O)N)C(F)(F)F,11.884411889999743,11.2
117715962,SOMe,CCC1=CSC(=O)C=C1,10.441138889999763,9.6
117716142,COC6H5,CC1=C2C(=CC=C1)C3=CC=CC=C3O2,6.613327889999769,8.4
117716143,COC6H5,CC1=CC2=C(C=C1)OC3=CC=CC=C32,6.613327889999769,8.4
117716178,SC6H4-4NO2,C1=CC=C(C=C1)OC(=S)OC2=CC=CC=N2,15.774973889999597,16.3
117716280,C(Me)(NO2)2,C1CCOC(=O)C(C1)(N=C=O)N=C=O,15.335716889999505,16.5
117717237,NHCONHEt ,CN1CCC(C1=O)(CC#C)N=C,-1.9208081100004053,-5.8
117717605,NHCOO(CH2)3CH3,CC(=O)C(C)(CC1=CC=C(C=C1)O)N,0.5264808899994641,-3.2
117717614,NHCOOEt ,C1=CC(=CC=C1CN)C(=O)CO,0.71473389000014,-3.0
117717933,NH(CH2)3CH3,CCC1=CC(=CN1C)C2CC2,-5.685868110000548,-11.6
117718313,SO2NH2,CC#CC#CNS(=O)(=O)C,17.092744889999867,17.5
117719643,CH2NMe2,CCC(=CC1CC1)CC#N,-2.109061109999967,-2.6
117719644,CH2NMe2,CCC(=CC1CC1)CC#N,-2.109061109999967,-2.6
117721156,CH=NNHCONHNH2,CN1C2=C(C(=CC(=C2)N)OC)N=N1,4.542544890000136,3.8
117721244,O(CH2)4CH3,COC1CC23C1(C2)CCC=CC3,-1.3560491100006071,-6.2
117722374,CH2CH(OH)Me ,CC=CC1=CC(OC=C1)C,1.2167418900000848,0.3
117722410,NHCONHEt ,CC1=NC=CC(=C1)C(C)(C)N=O,-1.9208081100004053,-5.8
117723210,NHCONHEt ,CC1=CC(=CC2C1ON=C2C)N,-1.9208081100004053,-5.8
117724323,CH2CN ,CC1=CC=C(C=C1)C#N,7.868347890000188,6.7
117724877,COC(Me)3,CC1=C(C=C(C=C1)O)CC(=C)C,5.672062889999733,7.6
117727009,N=CHC6H4-4-OMe ,CC1(C2=C(C3=C1C=CC(=C3)O)N=CC=C2)C,-1.98355911000026,-3.8
117727343,NHCONHEt ,CC1=C2CCOCC2=C(N=N1)C,-1.9208081100004053,-5.8
117727438,SO2NMe2 ,CC(C)(C)C=C1C(=O)NC(=O)S1,13.64143989000011,14.5
117727727,NHCOC6H4-4OMe,CC1=CC(=C(C=C1)C2=CC=CC(=N2)C)C(=O)O,-0.1637801100000418,-3.4
117727740,NHCOC6H4-4OMe,CC1=CC(=C(C=C1)C2=NC=C(C=C2)C)C(=O)O,-0.1637801100000418,-3.4
117728216,CONHC6H5,CC1=CC(=C(C=C1)C2=CC=CC=N2)C=O,8.621359889999548,9.3
117728320,NHCOC6H4-4OMe,C1C(CC1C(=O)O)C2=NC3=CC=CC=C3C=C2,-0.1637801100000418,-3.4
117728666,NHCOC6H4-4OMe,COC(=O)C1CC1C2=NC3=CC=CC=C3C=C2,-0.1637801100000418,-3.4
117728668,NHCOC6H4-4OMe,COC(=O)C1CC1C2=NC3=CC=CC=C3C=C2,-0.1637801100000418,-3.4
117730149,CH2NMe2,CC(C=C)C1=CN(C=C1)C,-2.109061109999967,-2.6
117730827,NHCOO(CH2)3CH3,CC1=C(C=C(C=C1)CCNC(=O)C)O,0.5264808899994641,-3.2
117730846,CH=CHNO2,CCC1=CC=C(C#C1)[N+](=O)[O-],16.40248388999925,17.8
117730866,CH2CH(OH)Me ,CCC#CC1(C(=CO1)C)C,1.2167418900000848,0.3
117731524,NHCOO(CH2)3CH3,CCC(C)(C)C1=CN=C(C=C1)C(=O)O,0.5264808899994641,-3.2
117732230,NHCOC6H4-4OMe,CC(=O)OC1=CC=CC2=C1N=C(C=C2)CC=C,-0.1637801100000418,-3.4
117732510,NHCOO(CH2)3CH3,CCOC(=O)CCC1=NC=C(C=C1)C,0.5264808899994641,-3.2
117732540,NHCOC6H4-4OMe,COC(=O)C1CC1C2=NC3=CC=CC=C3C=C2,-0.1637801100000418,-3.4
117732597,CONHC6H5,CCC1=C2C(=CC=C1)C3=C(O2)C=NC=C3,8.621359889999548,9.3
117732601,CONHC6H5,CCC1=C2C(=CC=C1)C3=C(O2)C=CN=C3,8.621359889999548,9.3
117732845,SN(Me)2,CC1=CNC2C1SC=C2C,5.170054889999789,6.1
117732941,CH=CHCOC6H5,CC1=CC(=C)OC2=C1C3=CC=CC=C3C=C2,7.491841889999951,8.4
117732943,CH=CHCOC6H5,CC1=CC(=C)OC2=CC3=CC=CC=C3C=C12,7.491841889999951,8.4
117732987,NHCOC6H4-4OMe,CCC1=C(C=C(C=C1)C2=CC=CC=C2)[N+](=O)[O-],-0.1637801100000418,-3.4
117732997,CH=CHCOC6H5,CC1=CC(=C)OC2=C1C=CC3=CC=CC=C32,7.491841889999951,8.4
117733422,NHCSNHEt ,CC1=C2C(=C(S1)C)N(C(=N2)C)C,0.6519828900002863,-1.8
117733431,NHCSNHEt ,CC1=C2C(=NN(C2=C(S1)C)C)C,0.6519828900002863,-1.8
117734362,CH2NHCOMe,C1C(C2=CC=CC=C2C1O)N,3.852283889999516,2.5
117736067,CH2OH,CC1=COC=C1C=C,-2.736571110000734,-3.8
117736255,COF ,CC1=CC(=CO1)C#CF,15.774973889999597,18.4
117736498,CHO ,CC1=CC(=CO1)C#C,11.445154889999657,13.8
117736505,CHO ,CC1=COC=C1C#C,11.445154889999657,13.8
117736540,COF ,CC1=COC=C1C#CF,15.774973889999597,18.4
117736541,NHC6H5,CC1=CC2=C(C=CC(=C2)C=C)N=C1,0.0244728899995193,-4.8
117736676,NHCOO(CH2)3CH3,C1=CC=C(C=C1)C(CCCO)C=NO,0.5264808899994641,-3.2
117737481,NHCOO(CH2)3CH3,COC=O.C1CNCC2=CC=CC=C21,0.5264808899994641,-3.2
117740054,CH=CHCOOEt ,CC=CCC(=O)C1=CC=C(C=C1)O,4.668046889999844,4.9
117741587,CH=CHCOOEt ,CC(=O)C1=CC=CC=C1CC(=C)O,4.668046889999844,4.9
117741958,CH=CHCOOEt ,C=C(CC1=CC=CC=C1CC=O)O,4.668046889999844,4.9
117742061,NHEt ,CN1CCC2=C1CC=C2,-5.497615109999872,-11.4
117742062,PMe2,CP1CCC2=C1CC=C2,4.981801890000227,0.7
117742117,NHCOCH(Me)2,CC1=CCNC2=C1C(=O)CCC2,1.404994889999646,-1.8
117742363,CH2CONH2,C#CCC(CC#C)(C=O)N,7.491841889999951,6.7
117742836,N=NNMe2,CC1=CNN=CN=C(C=C1)C,-4.368097110000275,-5.6
117744033,CH=NNHCOC6H5,C1=CC=C(C=C1)N2C3=C(C=C(C=C3)CO)C=N2,4.228789889999753,4.3
117744058,CH2NHCOMe,CC1NC2=CC=CC(=C2O1)C,3.852283889999516,2.5
117745168,SEt ,CC=CC1=CSC(=C1)C,1.028488889999409,-2.2
117745194,NHCOCH(Me)2,CC1=CC2=C(CCN2OC)C=C1,1.404994889999646,-1.8
117745596,(CH2)4NMe2,CCCCC1=C(C=CC(=C1N)C)C,-1.418800110000461,-2.4
117745815,NHCSNH2,CNC1=CC=CC=C1N=S,4.354291889999461,1.0
117745926,NHCOCH(Me)2,CC1=C(C=CC(=C1)NC)C=CO,1.404994889999646,-1.8
117746761,COC(Me)3,CC=CC1=C(C=C(C=C1)C)OC,5.672062889999733,7.6
117746763,SO2NHC6H5,CC1=CC(=C(C=C1)C=CC(=O)N=C=S)OC,15.147463889999944,15.8
117749506,COOEt ,CCC1=CC(=O)C(=CC1=C)O,5.35830788999935,7.5
117751407,P(Et)2,CC1=CC(=C(C=C1)C)C(C)P,0.5264808899994641,1.3
117752478,NHCONHEt ,CN(C1=CC=CC=C1CC=O)N,-1.9208081100004053,-5.8
117753504,COC(Me)3,CCC1=C(C=C(C=C1)O)C(=C)C,5.672062889999733,7.6
117753954,CH=CHCOOEt ,CC1CC1OC(=O)C2=CC=CC=C2,4.668046889999844,4.9
117754190,O(CH2)4CH3,CC1C=CC(=C)C(C1C=O)(C)C,-1.3560491100006071,-6.2
117754467,C(OMe)3,CC1=C(COC1=O)C(C)CC2CO2,-0.0382781100003343,0.3
117754615,NH(CH2)3CH3,CC(=C)CC(=CC=NC=C)C,-5.685868110000548,-11.6
117754625,N(COMe)2,CC(=O)CC1=CC=CC=C1OC=N,9.562624889999585,9.0
117754754,SOC6H5,C1CC2=C(C=C1)OC3=CC=CC=C3S2,9.248869890000314,8.5
117754775,CH2NMe2,CC1=CC=C(C=CC1)NC,-2.109061109999967,-2.6
117754936,NHCOO(CH2)3CH3,CC(=O)C1C2C(C23CC3)CN1C(=O)C,0.5264808899994641,-3.2
117754997,NHCOO(CH2)3CH3,C=CCCNC(=O)C(=O)CCCC#C,0.5264808899994641,-3.2
117755069,NHCOO(CH2)3CH3,CC(CCC#C)C(=O)C(=O)NC1CC1,0.5264808899994641,-3.2
117755290,C(OMe)3,CC(C)OC1CC2=C(C=C1)OCO2,-0.0382781100003343,0.3
